id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,sum_w
34026095,34,New Jersey,NJ,Atlantic County,Aberdeen,Absecon city,Track,Track,7747,732,3103463,238469,40.4137475,-74.220315,101598,98132,59812,430.5964551
3401555,34,New Jersey,NJ,Atlantic County,Absecon,Absecon city,City,place,8201,609,14162656,4528732,39.423563,-74.493025,78832,63055,55458,1733.457107
340225,34,New Jersey,NJ,Atlantic County,Absecon,Absecon city,Track,Track,8201,609,22183025,17534672,39.4313704,-74.4367916,86527,77383,59592,409.5125304
34022195,34,New Jersey,NJ,Atlantic County,Allendale,Absecon city,Track,Track,7401,201,8019272,55900,41.032669,-74.1338262,120255,116804,92850,167.6161568
34021345,34,New Jersey,NJ,Atlantic County,Asbury Park,Absecon city,Track,Track,7712,732,918440,72774,40.2255764,-74.0162281,67512,42403,69454,694.651019
34026225,34,New Jersey,NJ,Atlantic County,Asbury Park,Absecon city,Track,Track,7712,732,1269062,198255,40.2208449,-74.0059845,57709,27268,56899,102.1927963
34026235,34,New Jersey,NJ,Atlantic County,Asbury Park,Absecon city,Track,Track,7712,732,918440,72774,40.2255764,-74.0162281,65791,300000,42041,103.7978319
34026245,34,New Jersey,NJ,Atlantic County,Asbury Park,Absecon city,Track,Track,7712,732,963851,145400,40.2118195,-74.0069439,54290,36321,39327,240.7596072
34023575,34,New Jersey,NJ,Atlantic County,Atco,Absecon city,Track,Track,8004,856,9764339,171823,39.7728713,-74.8861211,77917,300000,44685,322.5164346
34023585,34,New Jersey,NJ,Atlantic County,Atco,Absecon city,Track,Track,8004,856,21226220,361762,39.7568322,-74.9118985,80212,61292,60022,308.5515441
34022015,34,New Jersey,NJ,Atlantic County,Atlantic City,Absecon city,Track,Track,8401,609,523330,670296,39.3454055,-74.4588476,91356,70301,74619,246.722967
34022025,34,New Jersey,NJ,Atlantic County,Atlantic City,Absecon city,Track,Track,8401,609,288846,0,39.3657376,-74.4341321,33603,14374,41918,338.175107
34022035,34,New Jersey,NJ,Atlantic County,Atlantic City,Absecon city,Track,Track,8401,609,300089,0,39.368145,-74.426065,29750,25267,22286,148.3262221
34025,34,New Jersey,NJ,Atlantic County,Atlantic City,Absecon city,Track,Track,8401,609,267914,85561,39.3573721,-74.4481225,42491,31801,39234,705.9117426
340265,34,New Jersey,NJ,Atlantic County,Atlantic City,Absecon city,Track,Track,8401,609,762742,629979,39.3426337,-74.4751972,66776,46583,58578,655.043056
34021285,34,New Jersey,NJ,Atlantic County,Atlantic Highlands,Absecon city,Track,Track,7716,732,21754445,3650600,40.3893365,-74.0293876,116683,104713,77338,861.136888
34025995,34,New Jersey,NJ,Atlantic County,Atlantic Highlands,Absecon city,Track,Track,7716,732,3356219,8469464,40.4132193,-74.0207698,89823,78722,61026,234.7184534
34026025,34,New Jersey,NJ,Atlantic County,Atlantic Highlands,Absecon city,Track,Track,7716,732,21754445,3650600,40.3893365,-74.0293876,104336,92021,76379,529.3003021
34023435,34,New Jersey,NJ,Atlantic County,Audubon,Absecon city,Track,Track,8106,856,1424823,0,39.893342,-75.0638041,89741,300000,68465,163.2940353
34023685,34,New Jersey,NJ,Atlantic County,Avalon,Absecon city,Track,Track,8202,609,10753460,7910493,39.0900626,-74.7322187,90638,78623,69459,126.4603331
3402505,34,New Jersey,NJ,Atlantic County,Avalon,Absecon city,Track,Track,8202,609,10753460,7910493,39.0900626,-74.7322187,105761,84144,77996,335.5113652
34025645,34,New Jersey,NJ,Atlantic County,Avenel,Absecon city,Track,Track,7001,732,2118398,0,40.5770377,-74.2794652,65441,48383,58329,388.7513251
34025975,34,New Jersey,NJ,Atlantic County,Avenel,Absecon city,Track,Track,7001,732,5761360,51413,40.584185,-74.261911,86371,70226,63334,516.1687596
3401575,34,New Jersey,NJ,Middlesex County,Avenel,Avenel,CDP,place,7001,732,9013332,78517,40.584334,-74.271626,81132,68137,58399,2535.119533
34021625,34,New Jersey,NJ,Atlantic County,Barnegat,Absecon city,Track,Track,8005,609,11113537,5635999,39.76229,-74.2000755,84042,72786,57275,1107.462999
34027065,34,New Jersey,NJ,Atlantic County,Barnegat,Absecon city,Track,Track,8005,609,11113537,5635999,39.76229,-74.2000755,96155,84962,60409,620.4118721
34021835,34,New Jersey,NJ,Atlantic County,Basking Ridge,Absecon city,Track,Track,7920,908,12521124,56485,40.672624,-74.5610025,136535,300000,73784,730.5051442
34027645,34,New Jersey,NJ,Atlantic County,Basking Ridge,Absecon city,Track,Track,7920,908,3745009,19766,40.6541383,-74.6362046,98712,92048,64526,328.3049041
34027715,34,New Jersey,NJ,Atlantic County,Basking Ridge,Absecon city,Track,Track,7920,908,12521124,56485,40.672624,-74.5610025,106438,300000,64833,361.3125453
34021525,34,New Jersey,NJ,Atlantic County,Bay Head,Absecon city,Track,Track,8742,732,2506077,3010974,40.0535511,-74.0479395,119923,112255,79773,215.1176066
34024865,34,New Jersey,NJ,Atlantic County,Bayonne,Absecon city,Track,Track,7002,201,1055064,1065694,40.6913019,-74.111069,54104,42240,38099,580.5405122
34024875,34,New Jersey,NJ,Atlantic County,Bayonne,Absecon city,Track,Track,7002,201,971370,800475,40.6723886,-74.0808331,0,0,0,0
34024885,34,New Jersey,NJ,Atlantic County,Bayonne,Absecon city,Track,Track,7002,201,678813,1083491,40.669297,-74.1270427,62142,45840,42675,365.1204992
34024895,34,New Jersey,NJ,Atlantic County,Bayonne,Absecon city,Track,Track,7002,201,284012,0,40.6611658,-74.1183313,50496,38236,46449,589.0035029
34024905,34,New Jersey,NJ,Atlantic County,Bayonne,Absecon city,Track,Track,7002,201,285817,0,40.656756,-74.124645,46985,36501,44097,380.8177828
34024915,34,New Jersey,NJ,Atlantic County,Bayonne,Absecon city,Track,Track,7002,201,462748,222963,40.6454263,-74.1337887,69034,53918,58186,425.0137786
3402905,34,New Jersey,NJ,Atlantic County,Bayonne,Absecon city,Track,Track,7002,201,4525307,3940491,40.6594176,-74.0945977,77248,68219,51279,584.7679253
34027015,34,New Jersey,NJ,Atlantic County,Bayville,Absecon city,Track,Track,8721,732,8917588,19801,39.903248,-74.1626146,112856,104644,60396,262.1815026
34027035,34,New Jersey,NJ,Atlantic County,Bayville,Absecon city,Track,Track,8721,732,182542257,717277,39.8703636,-74.3055193,114667,300000,44107,60.9241249
34027105,34,New Jersey,NJ,Atlantic County,Beach Haven,Absecon city,Track,Track,8008,609,5674491,29529948,39.6138123,-74.2369772,0,0,0,0
34026985,34,New Jersey,NJ,Atlantic County,Beachwood,Absecon city,Track,Track,8722,732,2438179,0,39.9240991,-74.1980522,90318,71819,60769,302.5100796
3401585,34,New Jersey,NJ,Ocean County,Beachwood,Beachwood,Borough,place,8722,732,7156311,1325,39.928405,-74.202189,84390,72297,55957,1687.654995
34024165,34,New Jersey,NJ,Atlantic County,Belleville,Absecon city,Track,Track,7109,973,1281760,0,40.8008457,-74.1737271,86979,91833,51304,62.85972956
34024175,34,New Jersey,NJ,Atlantic County,Belleville,Absecon city,Track,Track,7109,973,842474,0,40.8004896,-74.1508668,63146,55335,46046,116.2926383
34024185,34,New Jersey,NJ,Atlantic County,Belleville,Absecon city,Track,Track,7109,973,734543,8784,40.7920348,-74.1589486,89058,300000,66086,111.7624614
3402685,34,New Jersey,NJ,Atlantic County,Belleville,Absecon city,Track,Track,7109,973,1308317,20611,40.7851938,-74.1790842,61843,53365,44719,1538.253789
34023465,34,New Jersey,NJ,Atlantic County,Bellmawr,Absecon city,Track,Track,8031,856,2036872,10217,39.8662247,-75.0742544,65010,58826,46367,296.7861288
34028295,34,New Jersey,NJ,Atlantic County,Belvidere,Absecon city,Track,Track,7823,908,70322462,1242727,40.8211895,-75.0307664,67493,300000,37546,199.1249931
34022215,34,New Jersey,NJ,Atlantic County,Bergenfield,Absecon city,Track,Track,7621,201,1224592,0,40.9251734,-73.9959114,70337,300000,48783,248.5538174
34022225,34,New Jersey,NJ,Atlantic County,Bergenfield,Absecon city,Track,Track,7621,201,776725,0,40.9179014,-74.0121657,114111,101491,74835,141.089894
340275,34,New Jersey,NJ,Atlantic County,Bergenfield,Absecon city,Track,Track,7621,201,1237434,0,40.9303636,-73.9866285,88548,79340,58353,703.3845055
34028175,34,New Jersey,NJ,Atlantic County,Berkeley Hts,Absecon city,Track,Track,7922,908,9581543,14329,40.6719405,-74.4131691,156657,165438,77658,111.7557211
3402465,34,New Jersey,NJ,Atlantic County,Berlin,Absecon city,Track,Track,8009,856,9292608,33522,39.7920594,-74.9369855,89152,78483,65643,1168.756779
3401595,34,New Jersey,NJ,Camden County,Berlin,Berlin,Borough,place,8009,856,9307774,35572,39.792059,-74.936985,89152,78483,65643,1168.756779
34021805,34,New Jersey,NJ,Atlantic County,Bernardsville,Absecon city,Track,Track,7924,908,33441964,194262,40.7303838,-74.5926019,134879,120693,80716,864.7399286
34023535,34,New Jersey,NJ,Atlantic County,Blackwood,Absecon city,Track,Track,8012,609,2762639,72503,39.8119201,-75.0374303,103061,106775,67273,104.6940798
34023545,34,New Jersey,NJ,Atlantic County,Blackwood,Absecon city,Track,Track,8012,856,3767538,18625,39.8120904,-75.0725353,91219,300000,66639,177.6566942
34028265,34,New Jersey,NJ,Atlantic County,Blairstown,Absecon city,Track,Track,7825,908,131316259,4934724,41.0015738,-75.0026817,103456,300000,54728,186.7823904
34024195,34,New Jersey,NJ,Atlantic County,Bloomfield,Absecon city,Track,Track,7003,973,1689172,3155,40.8357765,-74.1842352,144043,300000,85497,60.29530203
34024215,34,New Jersey,NJ,Atlantic County,Bloomfield,Absecon city,Track,Track,7003,973,1106590,0,40.8021195,-74.1821534,81812,40690,84219,166.2258643
34024225,34,New Jersey,NJ,Atlantic County,Bloomfield,Absecon city,Track,Track,7003,973,988137,13695,40.7890843,-74.202714,89883,300000,60175,152.1586867
34024235,34,New Jersey,NJ,Atlantic County,Bloomfield,Absecon city,Track,Track,7003,973,910957,0,40.7762739,-74.1915099,76914,69750,52477,264.3815531
3402695,34,New Jersey,NJ,Atlantic County,Bloomfield,Absecon city,Track,Track,7003,973,595197,0,40.783863,-74.1964994,68504,64978,48406,389.6467326
34027135,34,New Jersey,NJ,Atlantic County,Bloomingdale,Absecon city,Track,Track,7403,973,22580921,1158475,41.0352572,-74.333731,90333,77810,57043,235.8883427
34022235,34,New Jersey,NJ,Atlantic County,Bogota,Absecon city,Track,Track,7603,201,1102703,92076,40.8718186,-74.0289351,110861,90459,71580,141.8193551
34021435,34,New Jersey,NJ,Atlantic County,Boonton,Absecon city,Track,Track,7005,973,2037736,62955,40.9081425,-74.4167798,93536,77851,67574,568.8241666
34026505,34,New Jersey,NJ,Atlantic County,Boonton,Absecon city,Track,Track,7005,973,4010116,378834,40.9038002,-74.4003829,126059,300000,63539,144.8549604
3401605,34,New Jersey,NJ,Morris County,Boonton,Boonton,Town,place,7005,973,6043152,417502,40.903818,-74.406369,98540,89283,66385,1320.272114
34023095,34,New Jersey,NJ,Atlantic County,Bordentown,Absecon city,Track,Track,8505,609,2407018,100019,40.1496935,-74.707679,64194,49001,57947,236.5497345
34023245,34,New Jersey,NJ,Atlantic County,Bordentown,Absecon city,Track,Track,8505,609,16178749,1565978,40.1327618,-74.7178636,88406,300000,48339,248.0226518
3402355,34,New Jersey,NJ,Atlantic County,Bordentown,Absecon city,Track,Track,8505,609,16178749,1565978,40.1327618,-74.7178636,104648,96529,60942,1071.927709
34027585,34,New Jersey,NJ,Atlantic County,Bound Brook,Absecon city,Track,Track,8805,732,944368,2517,40.5636033,-74.5338263,60641,49362,46492,294.6567226
34026275,34,New Jersey,NJ,Atlantic County,Bradley Beach,Absecon city,Track,Track,7720,732,1584906,54490,40.2016041,-74.0120565,90813,300000,46180,119.524124
34027765,34,New Jersey,NJ,Atlantic County,Branchville,Absecon city,Track,Track,7826,973,68019337,310941,41.1600507,-74.717388,72336,68300,44154,153.5576507
34021555,34,New Jersey,NJ,Atlantic County,Brick,Absecon city,Track,Track,8723,732,3406461,203242,40.0438046,-74.186412,40842,33140,34701,2101.818981
34026775,34,New Jersey,NJ,Atlantic County,Brick,Absecon city,Track,Track,8724,732,4315330,287972,40.0918567,-74.1088674,87928,89243,51278,415.1092948
34026815,34,New Jersey,NJ,Atlantic County,Brick,Absecon city,Track,Track,8723,732,5933887,1297338,40.0297211,-74.1170088,75093,300000,49200,215.8585267
34026855,34,New Jersey,NJ,Atlantic County,Brick,Absecon city,Track,Track,8723,732,4224119,25347,40.0400507,-74.1688997,50970,300000,45624,191.3964985
34021535,34,New Jersey,NJ,Atlantic County,Brick Town,Absecon city,Track,Track,8724,732,2255547,32179,40.0690244,-74.0984807,109426,103749,58967,434.3655317
34026785,34,New Jersey,NJ,Atlantic County,Brick Town,Absecon city,Track,Track,8724,732,2735633,26291,40.0867611,-74.1337542,72745,27473,75641,453.1504819
34026795,34,New Jersey,NJ,Atlantic County,Brick Town,Absecon city,Track,Track,8724,732,2255547,32179,40.0690244,-74.0984807,104728,96171,61467,157.252412
34026805,34,New Jersey,NJ,Atlantic County,Brick Town,Absecon city,Track,Track,8723,732,3929527,212551,40.0454184,-74.1514859,105101,300000,75678,73.59453572
34026825,34,New Jersey,NJ,Atlantic County,Brick Town,Absecon city,Track,Track,8723,732,13108093,279733,40.0865774,-74.1684691,90617,300000,50205,113.9621042
34023775,34,New Jersey,NJ,Atlantic County,Bridgeton,Absecon city,Track,Track,8302,856,3522077,7142,39.4378151,-75.2163733,62261,300000,44288,327.6894433
3402535,34,New Jersey,NJ,Atlantic County,Bridgeton,Absecon city,Track,Track,8302,856,535854,66297,39.4283282,-75.2327789,31911,24261,30404,232.4858765
34021785,34,New Jersey,NJ,Atlantic County,Bridgewater,Absecon city,Track,Track,8807,908,11398905,626067,40.5635512,-74.5704087,97907,88825,58969,930.2583062
34027565,34,New Jersey,NJ,Atlantic County,Bridgewater,Absecon city,Track,Track,8807,908,4810563,86316,40.5791368,-74.6717188,137455,300000,73045,170.2868356
34027575,34,New Jersey,NJ,Atlantic County,Bridgewater,Absecon city,Track,Track,8807,908,13965942,64254,40.5836253,-74.5702588,126516,129070,87045,217.151114
34026325,34,New Jersey,NJ,Atlantic County,Brielle,Absecon city,Track,Track,8730,732,4550096,1600504,40.1053748,-74.063421,137152,136362,69760,110.8913958
3401615,34,New Jersey,NJ,Monmouth County,Brielle,Brielle,Borough,place,8730,732,4540917,1594903,40.105375,-74.063421,134525,124265,76742,564.919505
340215,34,New Jersey,NJ,Atlantic County,Brigantine,Absecon city,Track,Track,8203,609,10719909,11912700,39.421252,-74.3715728,88374,74645,61517,713.3666892
34022045,34,New Jersey,NJ,Atlantic County,Brigantine,Absecon city,Track,Track,8203,609,10719909,11912700,39.421252,-74.3715728,91981,82928,59842,323.5504662
3402285,34,New Jersey,NJ,Atlantic County,Bristol,Absecon city,Track,Track,19007,215,2858495,1339859,40.0907312,-74.8456558,69140,58048,47100,423.3419126
34023075,34,New Jersey,NJ,Atlantic County,Bristol,Absecon city,Track,Track,19007,215,2858495,1339859,40.0907312,-74.8456558,61094,56543,41991,223.6862955
3402415,34,New Jersey,NJ,Atlantic County,Brooklawn,Absecon city,Track,Track,8030,856,1273944,84836,39.8793503,-75.1203958,66643,60838,47118,393.442262
34023105,34,New Jersey,NJ,Atlantic County,Browns Mills,Absecon city,Track,Track,8015,609,11870305,42531,39.9585584,-74.5903284,66416,57154,46454,455.3727836
34026735,34,New Jersey,NJ,Atlantic County,Budd Lake,Absecon city,Track,Track,7828,973,39963501,1772265,40.8828261,-74.7560945,119379,300000,57309,168.219655
34021425,34,New Jersey,NJ,Atlantic County,Butler,Absecon city,Track,Track,7405,973,1623160,43976,41.0012378,-74.3434778,88030,74007,62331,571.3710519
34025145,34,New Jersey,NJ,Atlantic County,Califon,Absecon city,Track,Track,7830,908,81676243,447668,40.6901688,-74.7716846,165370,174383,74628,135.0858617
34023265,34,New Jersey,NJ,Atlantic County,Camden,Absecon city,Track,Track,8103,856,1171708,55093,39.9367868,-75.1066438,39958,21912,51151,258.0747776
34023275,34,New Jersey,NJ,Atlantic County,Camden,Absecon city,Track,Track,8102,856,1109780,260022,39.9513992,-75.1138309,20758,14169,21035,362.7681407
34023285,34,New Jersey,NJ,Atlantic County,Camden,Absecon city,Track,Track,8105,856,740245,0,39.9486792,-75.0868346,54851,44597,46162,237.5878929
34023295,34,New Jersey,NJ,Atlantic County,Camden,Absecon city,Track,Track,8105,856,805794,0,39.944511,-75.0778699,59486,300000,43767,283.9259017
34023305,34,New Jersey,NJ,Atlantic County,Camden,Absecon city,Track,Track,8103,856,1171355,0,39.9243305,-75.099164,25568,26977,15730,83.16228327
34023315,34,New Jersey,NJ,Atlantic County,Camden,Absecon city,Track,Track,8104,856,2013762,860224,39.9218365,-75.1259045,37414,30744,27809,314.4490738
34023605,34,New Jersey,NJ,Atlantic County,Camden,Absecon city,Track,Track,8102,856,1106617,0,39.9412711,-75.1190505,40836,18504,46705,130.6592532
3402365,34,New Jersey,NJ,Atlantic County,Camden,Absecon city,Track,Track,8103,856,862459,0,39.9329219,-75.1180881,36518,23229,41224,714.3762355
3402375,34,New Jersey,NJ,Atlantic County,Camden,Absecon city,Track,Track,8103,856,1171355,0,39.9243305,-75.099164,33659,18494,41571,1677.838028
3401965,34,New Jersey,NJ,Cape May County,Cape May,Rio Grande,CDP,place,8204,609,6457538,81193,39.019051,-74.87787,62408,52540,45029,663.1019768
34023735,34,New Jersey,NJ,Atlantic County,Cape May Court House,Absecon city,Track,Track,8210,609,26869879,1077402,39.0434151,-74.878788,78055,66047,46140,286.6505212
3401625,34,New Jersey,NJ,Cape May County,Cape May Court House,Burleigh,CDP,place,8210,609,3932253,83076,39.047411,-74.846657,64796,59914,60804,103.6625812
34027505,34,New Jersey,NJ,Atlantic County,Carneys Point,Absecon city,Track,Track,8069,856,2878818,0,39.7107743,-75.4626139,71633,49399,60159,395.4196962
34025685,34,New Jersey,NJ,Atlantic County,Carteret,Absecon city,Track,Track,7008,732,3832620,404235,40.5961445,-74.2205421,53173,44545,42302,551.4810262
34024455,34,New Jersey,NJ,Atlantic County,Cedar Grove,Absecon city,Track,Track,7009,973,5981051,7198,40.8617186,-74.2391149,133340,129734,76206,61.69386183
34024465,34,New Jersey,NJ,Atlantic County,Cedar Grove,Absecon city,Track,Track,7009,973,5029794,318765,40.8500863,-74.2189773,102166,300000,74212,209.6592068
34026585,34,New Jersey,NJ,Atlantic County,Chatham,Absecon city,Track,Track,7928,973,2876976,54718,40.7295047,-74.3900003,153985,162811,86881,79.52658801
34026635,34,New Jersey,NJ,Atlantic County,Chatham,Absecon city,Track,Track,7928,973,18472485,918897,40.7303661,-74.4357356,139880,113352,81626,204.4502512
34023255,34,New Jersey,NJ,Atlantic County,Chatsworth,Absecon city,Track,Track,8019,609,697018919,21330725,39.7323079,-74.515457,79895,67064,55929,440.9426155
34023355,34,New Jersey,NJ,Atlantic County,Cherry Hill,Absecon city,Track,Track,8034,856,3762678,7431,39.9328327,-74.9959889,111887,95511,69195,288.6802525
34023365,34,New Jersey,NJ,Atlantic County,Cherry Hill,Absecon city,Track,Track,8003,856,7454742,19362,39.9005316,-74.9726164,108246,102929,60428,326.4390181
34023375,34,New Jersey,NJ,Atlantic County,Cherry Hill,Absecon city,Track,Track,8003,856,5044043,0,39.8885691,-74.949236,135702,300000,58325,224.2080352
34023385,34,New Jersey,NJ,Atlantic County,Cherry Hill,Absecon city,Track,Track,8034,856,2694707,0,39.8983474,-75.0028168,141054,300000,72734,107.6568992
3402395,34,New Jersey,NJ,Atlantic County,Cherry Hill,Absecon city,Track,Track,8003,856,4527468,18445,39.8782493,-74.984689,140269,132041,77355,441.1316348
3401735,34,New Jersey,NJ,Camden County,Cherry Hill,Golden Triangle,CDP,place,8034,856,7317476,225555,39.928079,-75.039749,83759,73581,63146,667.521362
3401795,34,New Jersey,NJ,Camden County,Cherry Hill,Kingston Estates,CDP,place,8034,856,2999868,4034,39.918085,-74.990185,83863,70675,60644,1181.828807
3401645,34,New Jersey,NJ,Morris County,Chester,Chester,Borough,place,7930,908,4123955,4041,40.790628,-74.690085,113362,95750,82430,233.1847533
34022995,34,New Jersey,NJ,Atlantic County,Cinnaminson,Absecon city,Track,Track,8077,856,8252278,1172790,40.0116097,-74.9931829,94544,300000,75668,231.1578613
34021945,34,New Jersey,NJ,Atlantic County,Clark,Absecon city,Track,Track,7066,732,3873870,284920,40.6221849,-74.2973595,104903,100229,65990,893.2092989
34028075,34,New Jersey,NJ,Atlantic County,Clark,Absecon city,Track,Track,7066,732,3873870,284920,40.6221849,-74.2973595,104640,300000,58488,57.6617962
34028085,34,New Jersey,NJ,Atlantic County,Clark,Absecon city,Track,Track,7066,732,3622432,0,40.6107503,-74.3321464,126461,119129,76320,267.6134401
34024645,34,New Jersey,NJ,Atlantic County,Clayton,Absecon city,Track,Track,8312,856,18492259,501730,39.6637555,-75.0775045,86719,300000,74152,141.9626811
34023565,34,New Jersey,NJ,Atlantic County,Clementon,Absecon city,Track,Track,8021,856,4958151,150323,39.8027459,-74.9838085,59858,47764,46218,498.8068723
34022245,34,New Jersey,NJ,Atlantic County,Cliffside Park,Absecon city,Track,Track,7010,201,771489,0,40.8282861,-73.9887894,82309,84918,60621,148.7226884
34022255,34,New Jersey,NJ,Atlantic County,Cliffside Park,Absecon city,Track,Track,7010,201,342884,0,40.8267886,-73.980801,66900,67102,49087,197.7196602
34022265,34,New Jersey,NJ,Atlantic County,Cliffside Park,Absecon city,Track,Track,7010,201,733753,0,40.8138963,-73.9912116,82681,42700,75693,368.8568629
340285,34,New Jersey,NJ,Atlantic County,Cliffside Park,Absecon city,Track,Track,7010,201,647353,0,40.8214799,-73.9865562,67511,50230,56918,1130.062439
34025895,34,New Jersey,NJ,Atlantic County,Cliffwood Beach,Absecon city,Track,Track,7735,732,7619566,6029546,40.457093,-74.2445218,85248,300000,42132,143.0230343
34021655,34,New Jersey,NJ,Atlantic County,Clifton,Absecon city,Track,Track,7013,973,1712156,6501,40.8631638,-74.1464447,65196,48367,47924,1314.168737
34027145,34,New Jersey,NJ,Atlantic County,Clifton,Absecon city,Track,Track,7013,973,2568970,0,40.8679149,-74.1774543,111510,113224,72732,198.7519234
34027155,34,New Jersey,NJ,Atlantic County,Clifton,Absecon city,Track,Track,7013,973,2388478,0,40.8655084,-74.1638055,84332,300000,50843,105.82889
34027165,34,New Jersey,NJ,Atlantic County,Clifton,Absecon city,Track,Track,7012,973,2961213,0,40.8460144,-74.1507355,92309,300000,62706,175.1261016
34027175,34,New Jersey,NJ,Atlantic County,Clifton,Absecon city,Track,Track,7013,973,1712156,6501,40.8631638,-74.1464447,81284,84887,54118,199.3514929
34027185,34,New Jersey,NJ,Atlantic County,Clifton,Absecon city,Track,Track,7011,973,1240493,9117,40.8784518,-74.1535647,71735,63035,53257,252.1809586
34027195,34,New Jersey,NJ,Atlantic County,Clifton,Absecon city,Track,Track,7011,973,1004091,0,40.8795646,-74.1423883,73578,300000,45362,116.0289347
34027205,34,New Jersey,NJ,Atlantic County,Clifton,Absecon city,Track,Track,7011,973,866472,79482,40.87971,-74.1306877,72058,66467,53195,164.2210035
34023415,34,New Jersey,NJ,Atlantic County,Collingswood,Absecon city,Track,Track,8108,856,1721012,82673,39.9135891,-75.0746582,107898,93221,68197,203.6549793
34021125,34,New Jersey,NJ,Atlantic County,Colonia,Absecon city,Track,Track,7067,732,2337772,0,40.5976274,-74.3468516,124638,116409,73432,372.8062764
34025615,34,New Jersey,NJ,Atlantic County,Colonia,Absecon city,Track,Track,7067,732,1685391,0,40.6028809,-74.326651,108373,300000,69004,208.085393
34021955,34,New Jersey,NJ,Atlantic County,Cranford,Absecon city,Track,Track,7016,908,2967413,60624,40.6657049,-74.3174238,139138,141712,69644,410.666249
34028115,34,New Jersey,NJ,Atlantic County,Cranford,Absecon city,Track,Track,7016,908,2937298,13985,40.6651431,-74.296068,103040,300000,61463,154.258471
34028125,34,New Jersey,NJ,Atlantic County,Cranford,Absecon city,Track,Track,7016,908,1976536,5664,40.6549994,-74.2976027,91617,82249,60595,197.8511818
34022275,34,New Jersey,NJ,Atlantic County,Cresskill,Absecon city,Track,Track,7626,201,5345367,25725,40.9397855,-73.9585808,119483,300000,71875,131.0247107
34025945,34,New Jersey,NJ,Atlantic County,Dayton,Absecon city,Track,Track,8810,732,54891766,824218,40.3800709,-74.4957787,151913,300000,75972,216.4471411
34026205,34,New Jersey,NJ,Atlantic County,Deal,Absecon city,Track,Track,7723,732,3591867,86923,40.2587111,-74.0083879,68925,56694,68057,66.36356764
3402525,34,New Jersey,NJ,Atlantic County,Delmont,Absecon city,Track,Track,8314,856,4302064,942,39.238828,-74.9434814,0,0,0,0
34023035,34,New Jersey,NJ,Atlantic County,Delran,Absecon city,Track,Track,8075,856,6344904,1155508,40.0265093,-74.965806,77256,72611,69890,228.6800054
34026515,34,New Jersey,NJ,Atlantic County,Denville,Absecon city,Track,Track,7834,973,12444883,993685,40.9089155,-74.467644,93631,69015,79424,229.2890847
34021485,34,New Jersey,NJ,Atlantic County,Dover,Absecon city,Track,Track,7801,973,9291709,350754,40.9143873,-74.5495033,89605,79893,62353,1243.191602
34026655,34,New Jersey,NJ,Atlantic County,Dover,Absecon city,Track,Track,7801,973,9291709,350754,40.9143873,-74.5495033,94230,92280,49145,290.0106151
34026675,34,New Jersey,NJ,Atlantic County,Dover,Absecon city,Track,Track,7801,973,2315629,22199,40.8776144,-74.5679394,72747,300000,55347,136.194625
34026705,34,New Jersey,NJ,Atlantic County,Dover,Absecon city,Track,Track,7801,973,385944,0,40.8761545,-74.5435866,50780,40656,40620,397.2137738
34022295,34,New Jersey,NJ,Atlantic County,Dumont,Absecon city,Track,Track,7628,201,1052469,0,40.9398707,-73.9949886,76451,65738,57406,156.5265466
340295,34,New Jersey,NJ,Atlantic County,Dumont,Absecon city,Track,Track,7628,201,2309002,7152,40.9464667,-73.999132,112120,107358,66028,857.2959849
3401675,34,New Jersey,NJ,Bergen County,Dumont,Dumont,Borough,place,7628,201,5048926,7229,40.945239,-73.992428,102058,91456,65607,2593.007617
34025475,34,New Jersey,NJ,Atlantic County,Dunellen,Absecon city,Track,Track,8812,732,2714765,0,40.5902312,-74.4655947,108679,300000,59344,274.8777829
34021205,34,New Jersey,NJ,Atlantic County,E Brunswick,Absecon city,Track,Track,8816,732,5174357,530,40.4330774,-74.4102579,116981,103747,74539,832.6318106
34021275,34,New Jersey,NJ,Atlantic County,E Brunswick,Absecon city,Track,Track,8816,732,5991223,68516,40.4538994,-74.411108,90611,82171,63854,868.8022909
34025805,34,New Jersey,NJ,Atlantic County,E Brunswick,Absecon city,Track,Track,8816,732,2355460,849,40.4250695,-74.3977324,113983,112972,71746,277.347349
34025985,34,New Jersey,NJ,Atlantic County,E Brunswick,Absecon city,Track,Track,8816,732,5991223,68516,40.4538994,-74.411108,126308,113502,70328,156.1486943
3402925,34,New Jersey,NJ,Atlantic County,E Newark,Absecon city,Track,Track,7029,973,265055,55112,40.7519652,-74.1622016,62746,48694,48427,466.913453
34025795,34,New Jersey,NJ,Atlantic County,East Brunswick,Absecon city,Track,Track,8816,732,8361273,372,40.3921315,-74.4166602,66989,51568,54665,507.5707278
34023875,34,New Jersey,NJ,Atlantic County,East Orange,Absecon city,Track,Track,7018,973,405641,0,40.7486092,-74.2319413,78575,300000,64894,80.93186218
34024025,34,New Jersey,NJ,Atlantic County,East Orange,Absecon city,Track,Track,7017,973,430262,0,40.7822363,-74.2182476,49005,51613,29779,98.12889177
34024035,34,New Jersey,NJ,Atlantic County,East Orange,Absecon city,Track,Track,7017,973,929690,0,40.7722641,-74.1976639,88579,300000,42908,103.7908902
